DOMAIN	ACC	DEFINITION	DomainFreqbyProtein	DomainFreqinProteome
HHH	PF00633	Helix-hairpin-helix motif	9.805844283192783e-05	9.805844283192783e-05
HhH-GPD	PF00730	HhH-GPD superfamily base excision DNA repair protein	0.00014708766424789175	0.00014708766424789175
HHH_2	PF12826	Helix-hairpin-helix motif	4.902922141596391e-05	4.902922141596391e-05
HHH_3	PF12836	Helix-hairpin-helix motif	0.00019611688566385565	0.0002451461070798196
HHH_4	PF14490	Helix-hairpin-helix containing domain	NA	NA
HHH_5	PF14520	Helix-hairpin-helix domain	9.805844283192783e-05	9.805844283192783e-05
HHH_6	PF14579	Helix-hairpin-helix motif	NA	NA
HHH_7	PF14635	Helix-hairpin-helix motif	4.902922141596391e-05	4.902922141596391e-05
HHH_8	PF14716	Helix-hairpin-helix domain	0.00019611688566385565	0.00019611688566385565
HHH_9	PF17674	HHH domain	9.805844283192783e-05	9.805844283192783e-05
HHV-1_VABD	PF16852	Herpes viral adaptor-to-host cellular mRNA binding domain	NA	NA
HHV-5_US34A	PF17087	Herpesvirus US34A protein family	NA	NA
HHV6-IE	PF03753	Human herpesvirus 6 immediate early protein	NA	NA
HH_signal	PF01085	Hedgehog amino-terminal signalling domain	0.00014708766424789175	0.00014708766424789175
HI0933_like	PF03486	HI0933-like protein	NA	NA
HiaBD2	PF15403	HiaBD2_N domain of Trimeric autotransporter adhesin (GIN)	NA	NA
HicA_toxin	PF07927	HicA toxin of bacterial toxin-antitoxin,	NA	NA
HicB	PF05534	HicB family	NA	NA
HicB-like_2	PF15970	HicB_like antitoxin of bacterial toxin-antitoxin system	NA	NA
HicB_lk_antitox	PF15919	HicB_like antitoxin of bacterial toxin-antitoxin system	NA	NA
Hid1	PF12722	High-temperature-induced dauer-formation protein	4.902922141596391e-05	4.902922141596391e-05
HIF-1	PF11413	Hypoxia-inducible factor-1	0.00014708766424789175	0.00014708766424789175
HIF-1a_CTAD	PF08778	HIF-1 alpha C terminal transactivation domain	9.805844283192783e-05	9.805844283192783e-05
HigB-like_toxin	PF05015	RelE-like toxin of type II toxin-antitoxin system HigB	NA	NA
HigB_toxin	PF09907	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system	NA	NA
HIGH_NTase1	PF05636	HIGH Nucleotidyl Transferase	NA	NA
HIGH_NTase1_ass	PF16581	Cytidyltransferase-related C-terminal region	NA	NA
HIG_1_N	PF04588	Hypoxia induced protein conserved region	0.0002451461070798196	0.0002451461070798196
HILPDA	PF15220	Hypoxia-inducible lipid droplet-associated	4.902922141596391e-05	4.902922141596391e-05
HIM1	PF08732	HIM1	NA	NA
HIN	PF02760	HIN-200/IF120x domain	0.00019611688566385565	0.0002451461070798196
Hint	PF01079	Hint module	0.00014708766424789175	0.00014708766424789175
Hint_2	PF13403	Hint domain	NA	NA
HIP1_clath_bdg	PF16515	Clathrin-binding domain of Huntingtin-interacting protein 1	9.805844283192783e-05	9.805844283192783e-05
HipA_C	PF07804	HipA-like C-terminal domain	NA	NA
HIPIP	PF01355	High potential iron-sulfur protein	NA	NA
HipN	PF18253	Hsp70-interacting protein N N-terminal domain	0.00014708766424789175	0.00014708766424789175
Hira	PF07569	TUP1-like enhancer of split	4.902922141596391e-05	4.902922141596391e-05
HIRAN	PF08797	HIRAN domain	4.902922141596391e-05	4.902922141596391e-05
HIRA_B	PF09453	HIRA B motif	NA	NA
Hirudin	PF00713	Hirudin	NA	NA
HisG	PF01634	ATP phosphoribosyltransferase	NA	NA
HisG_C	PF08029	HisG, C-terminal domain	NA	NA
HisKA	PF00512	His Kinase A (phospho-acceptor) domain	NA	NA
HisKA_2	PF07568	Histidine kinase	NA	NA
HisKA_3	PF07730	Histidine kinase	NA	NA
HisKA_4TM	PF16926	Archaeal 4TM region of histidine kinase	NA	NA
HisKA_7TM	PF16927	N-terminal 7TM region of histidine kinase	NA	NA
HisK_N	PF09385	Histidine kinase N terminal	NA	NA
HisK_sensor	PF18698	Histidine kinase sensor domain	NA	NA
Histidinol_dh	PF00815	Histidinol dehydrogenase	NA	NA
Histone	PF00125	Core histone H2A/H2B/H3/H4	0.0024024318493822317	0.0024024318493822317
Histone_H2A_C	PF16211	C-terminus of histone H2A	0.0008334967640713865	0.0008334967640713865
Histone_HNS	PF00816	H-NS histone family	NA	NA
Hist_deacetyl	PF00850	Histone deacetylase domain	0.0005393214355756031	0.000588350656991567
Hist_rich_Ca-bd	PF10529	Histidine-rich Calcium-binding repeat region	4.902922141596391e-05	0.0002941753284957835
His_binding	PF02098	Tick histamine binding protein	NA	NA
His_biosynth	PF00977	Histidine biosynthesis protein	NA	NA
His_kinase	PF06580	Histidine kinase	NA	NA
His_leader	PF08047	Histidine operon leader peptide	NA	NA
His_Me_b4a2	PF18275	His-Me finger endonuclease beta4-alpha2 domain	NA	NA
His_Phos_1	PF00300	Histidine phosphatase superfamily (branch 1)	0.000588350656991567	0.0007354383212394587
His_Phos_2	PF00328	Histidine phosphatase superfamily (branch 2)	0.0003922337713277113	0.0003922337713277113
HIT	PF01230	HIT domain	0.00014708766424789175	0.00014708766424789175
Hit1_C	PF18268	Hit1 C-terminal	NA	NA
Hjc	PF01870	Archaeal holliday junction resolvase (hjc)	NA	NA
HJURP_C	PF12347	Holliday junction regulator protein family C-terminal repeat	0.00019611688566385565	0.0002451461070798196
HJURP_mid	PF12346	Holliday junction recognition protein-associated repeat	4.902922141596391e-05	4.902922141596391e-05
HK	PF02110	Hydroxyethylthiazole kinase family	NA	NA
HK97-gp10_like	PF04883	Bacteriophage HK97-gp10, putative tail-component	NA	NA
HKR_ArcB_TM	PF18415	Histidine kinase receptor ArcB trans-membrane domain	NA	NA
HK_sensor	PF16750	Sensor domain of 2-component histidine kinase	NA	NA
HLH	PF00010	Helix-loop-helix DNA-binding domain	0.005197097470092175	0.005197097470092175
HlyC	PF02794	RTX toxin acyltransferase family	NA	NA
HlyD	PF00529	HlyD membrane-fusion protein of T1SS	NA	NA
HlyD_2	PF12700	HlyD family secretion protein	NA	NA
HlyD_3	PF13437	HlyD family secretion protein	NA	NA
HlyD_D23	PF16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion	NA	NA
HlyD_D4	PF16572	Long alpha hairpin domain of cation efflux system protein, CusB	NA	NA
HlyE	PF06109	Haemolysin E (HlyE)	NA	NA
HlyIII	PF03006	Haemolysin-III related	0.0005393214355756031	0.0005393214355756031
HlyU	PF10115	Transcriptional activator HlyU	NA	NA
HMA	PF00403	Heavy-metal-associated domain	0.00019611688566385565	0.0006864090998234948
HMD	PF03201	H2-forming N5,N10-methylene-tetrahydromethanopterin dehydrogenase	NA	NA
HMG-CoA_red	PF00368	Hydroxymethylglutaryl-coenzyme A reductase	4.902922141596391e-05	4.902922141596391e-05
HMG14_17	PF01101	HMG14 and HMG17	0.0002451461070798196	0.0002451461070798196
HMGL-like	PF00682	HMGL-like	0.00014708766424789175	0.00014708766424789175
HMG_box	PF00505	HMG (high mobility group) box	0.0024514610707981957	0.0025495195136301238
HMG_box_2	PF09011	HMG-box domain	0.0004902922141596392	0.0004902922141596392
HMG_box_5	PF14887	HMG (high mobility group) box 5	4.902922141596391e-05	4.902922141596391e-05
HMG_CoA_synt_C	PF08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	9.805844283192783e-05	9.805844283192783e-05
HMG_CoA_synt_N	PF01154	Hydroxymethylglutaryl-coenzyme A synthase N terminal	9.805844283192783e-05	9.805844283192783e-05
HMMR_C	PF15908	Hyaluronan mediated motility receptor C-terminal	9.805844283192783e-05	9.805844283192783e-05
HMMR_N	PF15905	Hyaluronan mediated motility receptor N-terminal	4.902922141596391e-05	4.902922141596391e-05
HmuY	PF14064	HmuY protein	NA	NA
HMW1C_N	PF18071	HMW1C N-terminal	NA	NA
HMw1_D2	PF18254	HMW1 domain 2	NA	NA
HN	PF00423	Haemagglutinin-neuraminidase	NA	NA
HNF-1A_C	PF04813	Hepatocyte nuclear factor 1 (HNF-1), alpha isoform C terminus	4.902922141596391e-05	4.902922141596391e-05
HNF-1B_C	PF04812	Hepatocyte nuclear factor 1 (HNF-1), beta isoform C terminus	9.805844283192783e-05	9.805844283192783e-05
HNF-1_N	PF04814	Hepatocyte nuclear factor 1 (HNF-1), N terminus	0.00014708766424789175	0.00014708766424789175
HNF_C	PF09354	HNF3 C-terminal domain	9.805844283192783e-05	9.805844283192783e-05
HNH	PF01844	HNH endonuclease	4.902922141596391e-05	4.902922141596391e-05
HNHc_6	PF16784	Putative HNHc nuclease	NA	NA
HNH_2	PF13391	HNH endonuclease	NA	NA
HNH_3	PF13392	HNH endonuclease	4.902922141596391e-05	4.902922141596391e-05
HNH_4	PF13395	HNH endonuclease	NA	NA
HNH_5	PF14279	HNH endonuclease	NA	NA
HNH_repeat	PF18780	Homing endonuclease repeat	NA	NA
hNIFK_binding	PF12196	FHA Ki67 binding domain of hNIFK	4.902922141596391e-05	4.902922141596391e-05
HNOB	PF07700	Haem-NO-binding	0.00019611688566385565	0.00019611688566385565
HNOBA	PF07701	Heme NO binding associated	0.0002941753284957835	0.0003432045499117474
HnRNPA1	PF11627	Nuclear factor hnRNPA1	9.805844283192783e-05	9.805844283192783e-05
HnRNP_M	PF11532	Heterogeneous nuclear ribonucleoprotein M	4.902922141596391e-05	4.902922141596391e-05
hnRNP_Q_AcD	PF18360	Heterogeneous nuclear ribonucleoprotein Q acidic domain	9.805844283192783e-05	9.805844283192783e-05
HOASN	PF14515	Haem-oxygenase-associated N-terminal helices	NA	NA
HobA	PF12163	DNA replication regulator	NA	NA
HOCHOB	PF17943	Homeobox-cysteine loop-homeobox	NA	NA
HofP	PF10748	DNA utilization proteins HofP	NA	NA
HOIP-UBA	PF16678	HOIP UBA domain pair	4.902922141596391e-05	4.902922141596391e-05
HOK_GEF	PF01848	Hok/gef family	NA	NA
Holin_2-3	PF13272	Putative 2/3 transmembrane domain holin	NA	NA
Holin_9	PF16936	Putative holin	NA	NA
Holin_BhlA	PF10960	BhlA holin family	NA	NA
Holin_BlyA	PF05102	holin, BlyA family	NA	NA
Holin_SPP1	PF04688	SPP1 phage holin	NA	NA
Hol_Tox	PF16935	Putative Holin-like Toxin (Hol-Tox)	NA	NA
Homeobox_KN	PF05920	Homeobox KN domain	0.0009315552069033144	0.0009315552069033144
Homeodomain	PF00046	Homeodomain	0.010786428711512062	0.012110217689743087
Homez	PF11569	Homeodomain leucine-zipper encoding, Homez	0.00014708766424789175	0.00014708766424789175
Homoserine_dh	PF00742	Homoserine dehydrogenase	NA	NA
Hom_end	PF05204	Homing endonuclease	NA	NA
Hom_end_hint	PF05203	Hom_end-associated Hint	NA	NA
HOOK	PF05622	HOOK protein coiled-coil region	0.00014708766424789175	0.00014708766424789175
HOOK_N	PF19047	HOOK domain	0.0002941753284957835	0.0002941753284957835
HopA1	PF17914	HopA1 effector protein family	NA	NA
HopJ	PF08888	HopJ type III effector protein	NA	NA
HopW1-1	PF15457	Type III T3SS secreted effector HopW1-1/HopPmaA	NA	NA
HORMA	PF02301	HORMA domain	0.00019611688566385565	0.00019611688566385565
Hormone_1	PF00103	Somatotropin hormone family	0.0002941753284957835	0.0002941753284957835
Hormone_2	PF00123	Peptide hormone	0.0002941753284957835	0.0004902922141596392
Hormone_3	PF00159	Pancreatic hormone peptide	0.00019611688566385565	0.00019611688566385565
Hormone_4	PF00220	Neurohypophysial hormones, N-terminal Domain	9.805844283192783e-05	9.805844283192783e-05
Hormone_5	PF00184	Neurohypophysial hormones, C-terminal Domain	9.805844283192783e-05	9.805844283192783e-05
Hormone_6	PF00236	Glycoprotein hormone	4.902922141596391e-05	4.902922141596391e-05
Hormone_recep	PF00104	Ligand-binding domain of nuclear hormone receptor	0.002353402627966268	0.002353402627966268
Host_attach	PF10116	Protein required for attachment to host cells	NA	NA
Hox9_act	PF04617	Hox9 activation region	0.00019611688566385565	0.00019611688566385565
HoxA13_N	PF12284	Hox protein A13 N terminal	0.00019611688566385565	0.00019611688566385565
HP0268	PF18618	HP0268	NA	NA
HP1451_C	PF18472	HP1451 C-terminal domain	NA	NA
HpaB	PF03241	4-hydroxyphenylacetate 3-hydroxylase C terminal	NA	NA
HpaB_N	PF11794	4-hydroxyphenylacetate 3-hydroxylase N terminal	NA	NA
HpaP	PF09483	Type III secretion protein (HpaP)	NA	NA
HpcH_HpaI	PF03328	HpcH/HpaI aldolase/citrate lyase family	4.902922141596391e-05	4.902922141596391e-05
HPD	PF05044	Homeo-prospero domain	9.805844283192783e-05	9.805844283192783e-05
Hph	PF13694	Sec63/Sec62 complex-interacting family	NA	NA
HPHLAWLY	PF14925	Domain of unknown function	4.902922141596391e-05	4.902922141596391e-05
HPIH	PF13323	N-terminal domain with HPIH motif	NA	NA
HPIP	PF15226	HCF-1 beta-propeller-interacting protein family	4.902922141596391e-05	4.902922141596391e-05
HPIP_like	PF18524	High potential iron-sulfur protein like	NA	NA
HPP	PF04982	HPP family	NA	NA
HPPK	PF01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	NA	NA
Hpre_diP_synt_I	PF07456	Heptaprenyl diphosphate synthase component I	NA	NA
Hpr_kinase_C	PF07475	HPr Serine kinase C-terminal domain	NA	NA
Hpr_kinase_N	PF02603	HPr Serine kinase N terminus	NA	NA
HPS3_C	PF14763	Hermansky-Pudlak syndrome 3, C-terminal	4.902922141596391e-05	4.902922141596391e-05
HPS3_Mid	PF14762	Hermansky-Pudlak syndrome 3, middle region	4.902922141596391e-05	4.902922141596391e-05
HPS3_N	PF14761	Hermansky-Pudlak syndrome 3	4.902922141596391e-05	4.902922141596391e-05
HPS6	PF15702	Hermansky-Pudlak syndrome 6 protein	4.902922141596391e-05	4.902922141596391e-05
Hpt	PF01627	Hpt domain	NA	NA
HPTransfase	PF10090	Histidine phosphotransferase C-terminal domain	NA	NA
HpuA	PF16960	Haemoglobin-haptoglobin utilisation, porphyrin transporter	NA	NA
HP_OMP	PF01856	Helicobacter outer membrane protein	NA	NA
HP_OMP_2	PF02521	Putative outer membrane protein	NA	NA
HR1	PF02185	Hr1 repeat	0.0002451461070798196	0.0005393214355756031
HrcA	PF01628	HrcA protein C terminal domain	NA	NA
HrcA_DNA-bdg	PF03444	Winged helix-turn-helix transcription repressor, HrcA DNA-binding	NA	NA
HRCT1	PF15758	Histidine-rich carboxyl terminus protein 1	4.902922141596391e-05	4.902922141596391e-05
HRDC	PF00570	HRDC domain	0.00014708766424789175	0.00014708766424789175
HRG	PF16954	Haem-transporter, endosomal/lysosomal, haem-responsive gene	4.902922141596391e-05	9.805844283192783e-05
HRI1	PF16815	Protein HRI1	NA	NA
HRM	PF02793	Hormone receptor domain	0.0009805844283192783	0.0009805844283192783
HrpA_pilin	PF09589	HrpA pilus formation protein	NA	NA
HrpB1_HrpK	PF09613	Bacterial type III secretion protein (HrpB1_HrpK)	NA	NA
HrpB2	PF09487	Bacterial type III secretion protein (HrpB2)	NA	NA
HrpB4	PF09502	Bacterial type III secretion protein (HrpB4)	NA	NA
HrpB7	PF09486	Bacterial type III secretion protein (HrpB7)	NA	NA
HrpB_C	PF08482	ATP-dependent helicase C-terminal	NA	NA
HrpE	PF06188	HrpE/YscL/FliH and V-type ATPase subunit E	NA	NA
HrpF	PF06266	HrpF protein	NA	NA
HrpJ	PF07201	HrpJ-like domain	NA	NA
Hrs_helical	PF12210	Hepatocyte growth factor-regulated tyrosine kinase substrate	4.902922141596391e-05	4.902922141596391e-05
HRXXH	PF13933	Putative peptidase family	NA	NA
HR_lesion	PF05514	HR-like lesion-inducing	NA	NA
Hs1pro-1_C	PF07014	Hs1pro-1 protein C-terminus	NA	NA
Hs1pro-1_N	PF07231	Hs1pro-1 N-terminus	NA	NA
HS1_rep	PF02218	Repeat in HS1/Cortactin	9.805844283192783e-05	0.0005393214355756031
HSA	PF07529	HSA	0.00019611688566385565	0.00019611688566385565
hSac2	PF12456	Inositol phosphatase	0.00014708766424789175	0.00014708766424789175
HsbA	PF12296	Hydrophobic surface binding protein A	NA	NA
HSBP1	PF06825	Heat shock factor binding protein 1	9.805844283192783e-05	9.805844283192783e-05
HscB_4_cys	PF18256	Co-chaperone HscB tetracysteine metal binding motif	4.902922141596391e-05	4.902922141596391e-05
HSCB_C	PF07743	HSCB C-terminal oligomerisation domain	4.902922141596391e-05	4.902922141596391e-05
HSD3	PF15244	Spermatogenesis-associated protein 7, or HSD3	4.902922141596391e-05	4.902922141596391e-05
HsdM_N	PF12161	HsdM N-terminal domain	NA	NA
HSDR_N	PF04313	Type I restriction enzyme R protein N terminus (HSDR_N)	NA	NA
HSDR_N_2	PF13588	Type I restriction enzyme R protein N terminus (HSDR_N)	NA	NA
HSF_DNA-bind	PF00447	HSF-type DNA-binding	0.0003922337713277113	0.0003922337713277113
hSH3	PF14603	Helically-extended SH3 domain	0.00014708766424789175	0.00014708766424789175
HSL_N	PF06350	Hormone-sensitive lipase (HSL) N-terminus	4.902922141596391e-05	4.902922141596391e-05
HSM3_C	PF18794	DNA mismatch repair protein HSM3, C terminal domain	NA	NA
HSM3_N	PF18795	DNA mismatch repair protein HSM3, N terminal domain	NA	NA
HSNSD	PF12062	heparan sulfate-N-deacetylase	0.00019611688566385565	0.00019611688566385565
HSP20	PF00011	Hsp20/alpha crystallin family	0.0005393214355756031	0.0005393214355756031
HSP33	PF01430	Hsp33 protein	NA	NA
HSP70	PF00012	Hsp70 protein	0.0007354383212394587	0.0008334967640713865
HSP90	PF00183	Hsp90 protein	0.0005393214355756031	0.0007844675426554226
HSP9_HSP12	PF04119	Heat shock protein 9/12	NA	NA
HSR	PF03172	HSR domain	0.0002451461070798196	0.0002451461070798196
HSV_VP16_C	PF12149	Herpes simplex virus virion protein 16 C terminal	NA	NA
HtaA	PF04213	Htaa	NA	NA
HTHP	PF11534	Hexameric tyrosine-coordinated heme protein (HTHP)	NA	NA
HTH_1	PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	NA	NA
HTH_10	PF04967	HTH DNA binding domain	NA	NA
HTH_11	PF08279	HTH domain	NA	NA
HTH_12	PF08461	Ribonuclease R winged-helix domain	NA	NA
HTH_13	PF11972	HTH DNA binding domain	NA	NA
HTH_15	PF12324	Helix-turn-helix domain of alkylmercury lyase	NA	NA
HTH_16	PF12645	Helix-turn-helix domain	NA	NA
HTH_17	PF12728	Helix-turn-helix domain	NA	NA
HTH_18	PF12833	Helix-turn-helix domain	NA	NA
HTH_19	PF12844	Helix-turn-helix domain	NA	NA
HTH_20	PF12840	Helix-turn-helix domain	NA	NA
HTH_21	PF13276	HTH-like domain	NA	NA
HTH_22	PF13309	HTH domain	NA	NA
HTH_23	PF13384	Homeodomain-like domain	NA	NA
HTH_24	PF13412	Winged helix-turn-helix DNA-binding	NA	NA
HTH_25	PF13413	Helix-turn-helix domain	NA	NA
HTH_26	PF13443	Cro/C1-type HTH DNA-binding domain	NA	NA
HTH_27	PF13463	Winged helix DNA-binding domain	NA	NA
HTH_28	PF13518	Helix-turn-helix domain	NA	NA
HTH_29	PF13551	Winged helix-turn helix	NA	NA
HTH_3	PF01381	Helix-turn-helix	4.902922141596391e-05	4.902922141596391e-05
HTH_30	PF13556	PucR C-terminal helix-turn-helix domain	NA	NA
HTH_31	PF13560	Helix-turn-helix domain	NA	NA
HTH_32	PF13565	Homeodomain-like domain	NA	NA
HTH_33	PF13592	Winged helix-turn helix	NA	NA
HTH_34	PF13601	Winged helix DNA-binding domain	NA	NA
HTH_35	PF13693	Winged helix-turn-helix DNA-binding	NA	NA
HTH_36	PF13730	Helix-turn-helix domain	NA	NA
HTH_37	PF13744	Helix-turn-helix domain	NA	NA
HTH_38	PF13936	Helix-turn-helix domain	NA	NA
HTH_39	PF14090	Helix-turn-helix domain	NA	NA
HTH_40	PF14493	Helix-turn-helix domain	4.902922141596391e-05	4.902922141596391e-05
HTH_41	PF14502	Helix-turn-helix domain	NA	NA
HTH_42	PF06224	Winged helix DNA-binding domain	NA	NA
HTH_43	PF09904	Winged helix-turn helix	NA	NA
HTH_44	PF14641	Helix-turn-helix DNA-binding domain of SPT6	4.902922141596391e-05	4.902922141596391e-05
HTH_45	PF14947	Winged helix-turn-helix	NA	NA
HTH_46	PF15977	Winged helix-turn-helix DNA binding	NA	NA
HTH_47	PF16221	winged helix-turn-helix	NA	NA
HTH_48	PF17906	HTH domain in Mos1 transposase	9.805844283192783e-05	9.805844283192783e-05
HTH_49	PF18010	Cry35Ab1 HTH C-terminal domain	NA	NA
HTH_5	PF01022	Bacterial regulatory protein, arsR family	NA	NA
HTH_50	PF18024	Helix-turn-helix domain	NA	NA
HTH_51	PF18558	Helix-turn-helix domain	NA	NA
HTH_52	PF18576	Helix-turn-helix domain	NA	NA
HTH_53	PF18606	Zap helix turn helix N-terminal domain	9.805844283192783e-05	9.805844283192783e-05
HTH_54	PF18607	ParA helix turn helix domain	NA	NA
HTH_55	PF18622	RctB helix turn helix domain	NA	NA
HTH_56	PF18662	Cch helix turn helix domain	NA	NA
HTH_57	PF18679	ThcOx helix turn helix domain	NA	NA
HTH_6	PF01418	Helix-turn-helix domain, rpiR family	NA	NA
HTH_7	PF02796	Helix-turn-helix domain of resolvase	NA	NA
HTH_8	PF02954	Bacterial regulatory protein, Fis family	NA	NA
HTH_9	PF08221	RNA polymerase III subunit RPC82 helix-turn-helix domain	4.902922141596391e-05	4.902922141596391e-05
HTH_ABP1_N	PF18107	Fission yeast centromere protein N-terminal domain	NA	NA
HTH_AraC	PF00165	Bacterial regulatory helix-turn-helix proteins, AraC family	NA	NA
HTH_AsnC-type	PF13404	AsnC-type helix-turn-helix domain	NA	NA
HTH_CodY	PF08222	CodY helix-turn-helix domain	NA	NA
HTH_Crp_2	PF13545	Crp-like helix-turn-helix domain	NA	NA
HTH_DeoR	PF08220	DeoR-like helix-turn-helix domain	NA	NA
HTH_IclR	PF09339	IclR helix-turn-helix domain	NA	NA
HTH_Mga	PF08280	M protein trans-acting positive regulator (MGA) HTH domain	NA	NA
HTH_micro	PF17007	HTH-like	NA	NA
HTH_OrfB_IS605	PF12323	Helix-turn-helix domain	NA	NA
HTH_PafC	PF19187	PafC helix-turn-helix domain	NA	NA
HTH_ParB	PF17762	HTH domain found in ParB protein	NA	NA
HTH_psq	PF05225	helix-turn-helix, Psq domain	9.805844283192783e-05	0.00014708766424789175
HTH_SUN2	PF18580	SUN2 helix-turn-helix domain	9.805844283192783e-05	9.805844283192783e-05
HTH_Tnp_1	PF01527	Transposase	4.902922141596391e-05	4.902922141596391e-05
HTH_Tnp_1_2	PF13022	Helix-turn-helix of insertion element transposase	NA	NA
HTH_Tnp_4	PF13613	Helix-turn-helix of DDE superfamily endonuclease	NA	NA
HTH_Tnp_IS1	PF12759	InsA C-terminal domain	NA	NA
HTH_Tnp_IS630	PF01710	Transposase	NA	NA
HTH_Tnp_ISL3	PF13542	Helix-turn-helix domain of transposase family ISL3	NA	NA
HTH_Tnp_Mu_1	PF02316	Mu DNA-binding domain	NA	NA
HTH_Tnp_Mu_2	PF09039	Mu DNA binding, I gamma subdomain	NA	NA
HTH_Tnp_Tc3_1	PF11427	Tc3 transposase	NA	NA
HTH_Tnp_Tc3_2	PF01498	Transposase	NA	NA
HTH_Tnp_Tc5	PF03221	Tc5 transposase DNA-binding domain	0.0006373798784075309	0.0006373798784075309
HTH_WhiA	PF02650	WhiA C-terminal HTH domain	NA	NA
Htr2	PF17909	Htr2 transmembrane domain	NA	NA
HtrL_YibB	PF09612	Bacterial protein of unknown function (HtrL_YibB)	NA	NA
HTS	PF04204	Homoserine O-succinyltransferase	NA	NA
HU-CCDC81_bac_1	PF18174	CCDC81-like prokaryotic HU domain 1	NA	NA
HU-CCDC81_bac_2	PF18175	CCDC81-like prokaryotic HU domain 2	NA	NA
HU-CCDC81_euk_1	PF14908	CCDC81 eukaryotic HU domain 1	4.902922141596391e-05	4.902922141596391e-05
HU-CCDC81_euk_2	PF18289	CCDC81 eukaryotic HU domain 2	4.902922141596391e-05	4.902922141596391e-05
HU-DNA_bdg	PF14848	DNA-binding domain	NA	NA
HU-HIG	PF18291	HU domain fused to wHTH, Ig, or Glycine-rich motif	NA	NA
Humanin	PF15040	Humanin family	0.0006864090998234948	0.0006864090998234948
